,disease_idx,miRNA_idx,label
4969,64,92,1
4970,64,94,1
4971,64,198,1
4972,64,206,1
4973,64,229,1
4974,64,230,1
4975,64,231,1
4976,64,232,1
4977,64,238,1
4978,64,240,1
4979,64,242,1
4980,64,243,1
4981,64,245,1
4982,64,246,1
4983,64,257,1
4984,64,337,1
4985,64,469,1
4986,64,472,1
4987,64,473,1
4988,64,474,1
4989,64,1029,1
4990,65,198,1
4991,65,217,1
4992,65,227,1
4993,65,232,1
4994,65,233,1
4995,65,234,1
4996,65,256,1
4997,65,258,1
4998,65,295,1
4999,65,297,1
5000,65,298,1
5001,65,305,1
5002,65,308,1
5003,65,313,1
5004,65,337,1
5005,65,452,1
5006,65,643,1
5007,65,957,1
5008,65,986,1
5009,65,1030,1
5010,65,1031,1
5011,66,91,1
5012,66,92,1
5013,66,94,1
5014,66,198,1
5015,66,336,1
5016,66,464,1
5017,66,518,1
5018,66,643,1
5019,67,5,1
5020,67,15,1
5021,67,92,1
5022,67,93,1
5023,67,94,1
5024,67,128,1
5025,67,199,1
5026,67,206,1
5027,67,231,1
5028,67,234,1
5029,67,240,1
5030,67,242,1
5031,67,244,1
5032,67,246,1
5033,67,264,1
5034,67,282,1
5035,67,335,1
5036,67,337,1
5037,67,368,1
5038,67,370,1
5039,67,371,1
5040,67,372,1
5041,67,472,1
5042,67,982,1
5043,67,1054,1
5044,68,7,1
5045,68,172,1
5046,68,184,1
5047,68,196,1
5048,68,215,1
5049,68,222,1
5050,68,226,1
5051,68,256,1
5052,68,295,1
5053,68,296,1
5054,68,300,1
5055,68,303,1
5056,68,315,1
5057,68,320,1
5058,68,321,1
5059,68,327,1
5060,68,335,1
5061,68,355,1
5062,68,358,1
5063,68,361,1
5064,68,372,1
5065,68,394,1
5066,68,452,1
5067,68,472,1
5068,68,627,1
5069,68,694,1
5070,69,0,1
5071,69,1,1
5072,69,2,1
5073,69,3,1
5074,69,4,1
5075,69,5,1
5076,69,6,1
5077,69,7,1
5078,69,8,1
5079,69,9,1
5080,69,10,1
5081,69,11,1
5082,69,12,1
5083,69,13,1
5084,69,14,1
5085,69,15,1
5086,69,16,1
5087,69,17,1
5088,69,18,1
5089,69,19,1
5090,69,23,1
5091,69,24,1
5092,69,26,1
5093,69,27,1
5094,69,32,1
5095,69,34,1
5096,69,35,1
5097,69,36,1
5098,69,37,1
5099,69,47,1
5100,69,54,1
5101,69,55,1
5102,69,57,1
5103,69,69,1
5104,69,70,1
5105,69,71,1
5106,69,72,1
5107,69,73,1
5108,69,89,1
5109,69,90,1
5110,69,91,1
5111,69,92,1
5112,69,94,1
5113,69,110,1
5114,69,128,1
5115,69,138,1
5116,69,139,1
5117,69,142,1
5118,69,144,1
5119,69,151,1
5120,69,152,1
5121,69,171,1
5122,69,172,1
5123,69,173,1
5124,69,176,1
5125,69,179,1
5126,69,180,1
5127,69,182,1
5128,69,183,1
5129,69,186,1
5130,69,187,1
5131,69,188,1
5132,69,189,1
5133,69,190,1
5134,69,191,1
5135,69,192,1
5136,69,193,1
5137,69,194,1
5138,69,195,1
5139,69,196,1
5140,69,197,1
5141,69,198,1
5142,69,199,1
5143,69,200,1
5144,69,201,1
5145,69,203,1
5146,69,206,1
5147,69,207,1
5148,69,213,1
5149,69,214,1
5150,69,215,1
5151,69,217,1
5152,69,221,1
5153,69,222,1
5154,69,226,1
5155,69,227,1
5156,69,229,1
5157,69,231,1
5158,69,234,1
5159,69,235,1
5160,69,238,1
5161,69,240,1
5162,69,242,1
5163,69,243,1
5164,69,244,1
5165,69,246,1
5166,69,250,1
5167,69,251,1
5168,69,252,1
5169,69,253,1
5170,69,254,1
5171,69,256,1
5172,69,257,1
5173,69,258,1
5174,69,264,1
5175,69,268,1
5176,69,271,1
5177,69,273,1
5178,69,276,1
5179,69,278,1
5180,69,279,1
5181,69,281,1
5182,69,282,1
5183,69,283,1
5184,69,286,1
5185,69,289,1
5186,69,291,1
5187,69,292,1
5188,69,294,1
5189,69,295,1
5190,69,296,1
5191,69,297,1
5192,69,300,1
5193,69,301,1
5194,69,302,1
5195,69,303,1
5196,69,304,1
5197,69,305,1
5198,69,306,1
5199,69,308,1
5200,69,309,1
5201,69,311,1
5202,69,313,1
5203,69,315,1
5204,69,316,1
5205,69,320,1
5206,69,321,1
5207,69,322,1
5208,69,324,1
5209,69,325,1
5210,69,326,1
5211,69,327,1
5212,69,329,1
5213,69,331,1
5214,69,333,1
5215,69,335,1
5216,69,336,1
5217,69,337,1
5218,69,338,1
5219,69,343,1
5220,69,346,1
5221,69,347,1
5222,69,348,1
5223,69,349,1
5224,69,350,1
5225,69,352,1
5226,69,353,1
5227,69,354,1
5228,69,355,1
5229,69,357,1
5230,69,358,1
5231,69,361,1
5232,69,366,1
5233,69,368,1
5234,69,369,1
5235,69,370,1
5236,69,371,1
5237,69,372,1
5238,69,374,1
5239,69,376,1
5240,69,377,1
5241,69,387,1
5242,69,388,1
5243,69,389,1
5244,69,390,1
5245,69,391,1
5246,69,392,1
5247,69,393,1
5248,69,394,1
5249,69,432,1
5250,69,433,1
5251,69,452,1
5252,69,454,1
5253,69,459,1
5254,69,460,1
5255,69,461,1
5256,69,463,1
5257,69,465,1
5258,69,466,1
5259,69,467,1
5260,69,468,1
5261,69,469,1
5262,69,471,1
5263,69,472,1
5264,69,473,1
5265,69,474,1
5266,69,476,1
5267,69,498,1
5268,69,499,1
5269,69,500,1
5270,69,517,1
5271,69,518,1
5272,69,520,1
5273,69,522,1
5274,69,525,1
5275,69,526,1
5276,69,529,1
5277,69,530,1
5278,69,543,1
5279,69,562,1
5280,69,564,1
5281,69,568,1
5282,69,583,1
5283,69,600,1
5284,69,627,1
5285,69,630,1
5286,69,631,1
5287,69,638,1
5288,69,643,1
5289,69,694,1
5290,69,696,1
5291,69,699,1
5292,69,702,1
5293,69,703,1
5294,69,704,1
5295,69,706,1
5296,69,707,1
5297,69,708,1
5298,69,709,1
5299,69,710,1
5300,69,711,1
5301,69,720,1
5302,69,721,1
5303,69,723,1
5304,69,732,1
5305,69,733,1
5306,69,734,1
5307,69,739,1
5308,69,740,1
5309,69,760,1
5310,69,786,1
5311,69,789,1
5312,69,793,1
5313,69,800,1
5314,69,805,1
5315,69,810,1
5316,69,850,1
5317,69,861,1
5318,69,868,1
5319,69,878,1
5320,69,890,1
5321,69,895,1
5322,69,896,1
5323,69,902,1
5324,69,917,1
5325,69,918,1
5326,69,927,1
5327,69,946,1
5328,69,953,1
5329,69,956,1
5330,69,965,1
5331,69,981,1
5332,69,983,1
5333,69,989,1
5334,69,990,1
5335,69,991,1
5336,69,1002,1
5337,69,1003,1
5338,69,1010,1
5339,69,1015,1
5340,69,1021,1
5341,69,1022,1
5342,69,1023,1
5343,69,1024,1
5344,69,1026,1
5345,69,1029,1
5346,69,1030,1
5347,69,1033,1
5348,69,1034,1
5349,69,1038,1
5350,69,1040,1
5351,69,1048,1
5352,69,1049,1
5353,69,1051,1
5354,69,1052,1
5355,69,1054,1
5356,70,2,1
5357,70,3,1
5358,70,4,1
5359,70,8,1
5360,70,172,1
5361,70,183,1
5362,70,198,1
5363,70,206,1
5364,70,217,1
5365,70,251,1
5366,70,252,1
5367,70,276,1
5368,70,283,1
5369,70,289,1
5370,70,303,1
5371,70,312,1
5372,70,316,1
5373,70,337,1
5374,70,343,1
5375,70,363,1
5376,70,387,1
5377,70,392,1
5378,70,450,1
5379,70,471,1
5380,70,498,1
5381,70,499,1
5382,70,568,1
5383,70,597,1
5384,70,692,1
5385,70,694,1
5386,70,703,1
5387,70,715,1
5388,70,754,1
5389,70,755,1
5390,70,757,1
5391,70,758,1
5392,70,768,1
5393,70,769,1
5394,70,844,1
5395,70,862,1
5396,70,869,1
5397,70,881,1
5398,70,885,1
5399,70,886,1
5400,70,887,1
5401,70,895,1
5402,70,897,1
5403,70,898,1
5404,70,903,1
5405,70,910,1
5406,70,917,1
5407,70,926,1
5408,70,927,1
5409,70,932,1
5410,70,947,1
5411,70,950,1
5412,70,951,1
5413,70,955,1
5414,70,957,1
5415,70,1003,1
5416,70,1054,1
5417,71,7,1
5418,71,17,1
5419,71,18,1
5420,71,36,1
5421,71,54,1
5422,71,71,1
5423,71,90,1
5424,71,94,1
5425,71,110,1
5426,71,120,1
5427,71,123,1
5428,71,182,1
5429,71,187,1
5430,71,188,1
5431,71,189,1
5432,71,193,1
5433,71,194,1
5434,71,195,1
5435,71,198,1
5436,71,199,1
5437,71,206,1
5438,71,217,1
5439,71,227,1
5440,71,229,1
5441,71,231,1
5442,71,232,1
5443,71,233,1
5444,71,234,1
5445,71,235,1
5446,71,238,1
5447,71,240,1
5448,71,251,1
5449,71,256,1
5450,71,257,1
5451,71,272,1
5452,71,273,1
5453,71,291,1
5454,71,295,1
5455,71,296,1
5456,71,297,1
5457,71,298,1
5458,71,301,1
5459,71,302,1
5460,71,303,1
5461,71,305,1
5462,71,307,1
5463,71,313,1
5464,71,314,1
5465,71,315,1
5466,71,316,1
5467,71,328,1
5468,71,329,1
5469,71,333,1
5470,71,335,1
5471,71,336,1
5472,71,338,1
5473,71,344,1
5474,71,347,1
5475,71,352,1
5476,71,353,1
5477,71,354,1
5478,71,358,1
5479,71,369,1
5480,71,372,1
5481,71,394,1
5482,71,469,1
5483,71,470,1
5484,71,486,1
5485,71,490,1
5486,71,529,1
5487,71,545,1
5488,71,659,1
5489,71,676,1
5490,71,677,1
5491,71,694,1
5492,71,703,1
5493,71,706,1
5494,71,709,1
5495,71,721,1
5496,71,768,1
5497,71,782,1
5498,71,803,1
5499,71,833,1
5500,71,834,1
5501,71,917,1
5502,71,959,1
5503,71,961,1
5504,71,982,1
5505,71,1026,1
5506,71,1029,1
5507,71,1030,1
5508,71,1031,1
5509,71,1032,1
5510,71,1033,1
5511,72,70,1
5512,72,199,1
5513,72,201,1
5514,72,206,1
5515,72,217,1
5516,72,227,1
5517,72,229,1
5518,72,232,1
5519,72,234,1
5520,72,235,1
5521,72,238,1
5522,72,239,1
5523,72,240,1
5524,72,256,1
5525,72,272,1
5526,72,276,1
5527,72,292,1
5528,72,293,1
5529,72,295,1
5530,72,297,1
5531,72,298,1
5532,72,307,1
5533,72,313,1
5534,72,315,1
5535,72,321,1
5536,72,333,1
5537,72,338,1
5538,72,355,1
5539,72,359,1
5540,72,368,1
5541,72,370,1
5542,72,371,1
5543,72,372,1
5544,72,393,1
5545,72,472,1
5546,72,529,1
5547,72,1022,1
5548,72,1023,1
5549,72,1024,1
5550,72,1026,1
5551,72,1030,1
5552,72,1031,1
5553,72,1034,1
5554,73,2,1
5555,73,3,1
5556,73,4,1
5557,73,32,1
5558,73,33,1
5559,73,54,1
5560,73,126,1
5561,73,128,1
5562,73,200,1
5563,73,227,1
5564,73,232,1
5565,73,233,1
5566,73,234,1
5567,73,246,1
5568,73,250,1
5569,73,256,1
5570,73,279,1
5571,73,286,1
5572,73,295,1
5573,73,297,1
5574,73,298,1
5575,73,308,1
5576,73,313,1
5577,73,315,1
5578,73,320,1
5579,73,344,1
5580,73,346,1
5581,73,347,1
5582,73,348,1
5583,73,359,1
5584,73,703,1
5585,73,731,1
5586,73,782,1
5587,73,1021,1
5588,73,1022,1
5589,73,1024,1
5590,73,1030,1
5591,73,1031,1
5592,73,1034,1
5593,73,1051,1
5594,74,17,1
5595,74,18,1
5596,74,217,1
5597,74,227,1
5598,74,234,1
5599,74,256,1
5600,74,295,1
5601,74,297,1
5602,74,298,1
5603,74,313,1
5604,74,1030,1
5605,74,1031,1
5606,75,217,1
5607,75,227,1
5608,75,335,1
5609,75,336,1
5610,75,337,1
5611,76,0,1
5612,76,1,1
5613,76,2,1
5614,76,3,1
5615,76,4,1
5616,76,5,1
5617,76,6,1
5618,76,7,1
5619,76,8,1
5620,76,10,1
5621,76,11,1
5622,76,12,1
5623,76,13,1
5624,76,16,1
5625,76,24,1
5626,76,32,1
5627,76,33,1
5628,76,34,1
5629,76,36,1
5630,76,37,1
5631,76,54,1
5632,76,56,1
5633,76,70,1
5634,76,71,1
5635,76,72,1
5636,76,73,1
5637,76,77,1
5638,76,80,1
5639,76,81,1
5640,76,90,1
5641,76,91,1
5642,76,92,1
5643,76,93,1
5644,76,94,1
5645,76,95,1
5646,76,118,1
5647,76,119,1
5648,76,124,1
5649,76,170,1
5650,76,172,1
5651,76,181,1
5652,76,183,1
5653,76,189,1
5654,76,191,1
5655,76,193,1
5656,76,194,1
5657,76,197,1
5658,76,198,1
5659,76,199,1
5660,76,200,1
5661,76,201,1
5662,76,206,1
5663,76,207,1
5664,76,212,1
5665,76,213,1
5666,76,214,1
5667,76,215,1
5668,76,217,1
5669,76,219,1
5670,76,224,1
5671,76,227,1
5672,76,229,1
5673,76,230,1
5674,76,231,1
5675,76,232,1
5676,76,233,1
5677,76,234,1
5678,76,235,1
5679,76,238,1
5680,76,239,1
5681,76,240,1
5682,76,246,1
5683,76,250,1
5684,76,252,1
5685,76,253,1
5686,76,256,1
5687,76,257,1
5688,76,264,1
5689,76,271,1
5690,76,272,1
5691,76,273,1
5692,76,274,1
5693,76,276,1
5694,76,278,1
5695,76,279,1
5696,76,281,1
5697,76,283,1
5698,76,291,1
5699,76,292,1
5700,76,293,1
5701,76,295,1
5702,76,296,1
5703,76,297,1
5704,76,301,1
5705,76,302,1
5706,76,303,1
5707,76,305,1
5708,76,307,1
5709,76,308,1
5710,76,309,1
5711,76,313,1
5712,76,314,1
5713,76,315,1
5714,76,316,1
5715,76,317,1
5716,76,321,1
5717,76,322,1
5718,76,324,1
5719,76,326,1
5720,76,327,1
5721,76,328,1
5722,76,329,1
5723,76,331,1
5724,76,333,1
5725,76,335,1
5726,76,336,1
5727,76,337,1
5728,76,338,1
5729,76,343,1
5730,76,344,1
5731,76,347,1
5732,76,349,1
5733,76,352,1
5734,76,353,1
5735,76,354,1
5736,76,355,1
5737,76,358,1
5738,76,363,1
5739,76,368,1
5740,76,369,1
5741,76,370,1
5742,76,371,1
5743,76,376,1
5744,76,379,1
5745,76,380,1
5746,76,381,1
5747,76,382,1
5748,76,387,1
5749,76,388,1
5750,76,392,1
5751,76,393,1
5752,76,394,1
5753,76,433,1
5754,76,436,1
5755,76,454,1
5756,76,459,1
5757,76,463,1
5758,76,464,1
5759,76,465,1
5760,76,466,1
5761,76,468,1
5762,76,469,1
5763,76,472,1
5764,76,473,1
5765,76,474,1
5766,76,476,1
5767,76,482,1
5768,76,498,1
5769,76,499,1
5770,76,501,1
5771,76,504,1
5772,76,518,1
5773,76,521,1
5774,76,522,1
5775,76,530,1
5776,76,531,1
5777,76,545,1
5778,76,566,1
5779,76,570,1
5780,76,580,1
5781,76,583,1
5782,76,584,1
5783,76,586,1
5784,76,594,1
5785,76,595,1
5786,76,596,1
5787,76,621,1
5788,76,643,1
5789,76,645,1
5790,76,652,1
5791,76,668,1
5792,76,674,1
5793,76,692,1
5794,76,694,1
5795,76,697,1
5796,76,702,1
5797,76,717,1
5798,76,723,1
5799,76,724,1
5800,76,725,1
5801,76,726,1
5802,76,727,1
5803,76,728,1
5804,76,729,1
5805,76,731,1
5806,76,739,1
5807,76,740,1
5808,76,741,1
5809,76,742,1
5810,76,743,1
5811,76,744,1
5812,76,745,1
5813,76,746,1
5814,76,747,1
5815,76,760,1
5816,76,771,1
5817,76,778,1
5818,76,784,1
5819,76,795,1
5820,76,802,1
5821,76,805,1
5822,76,833,1
5823,76,834,1
5824,76,861,1
5825,76,870,1
5826,76,879,1
5827,76,909,1
5828,76,913,1
5829,76,923,1
5830,76,927,1
5831,76,939,1
5832,76,944,1
5833,76,956,1
5834,76,959,1
5835,76,970,1
5836,76,981,1
5837,76,983,1
5838,76,989,1
5839,76,990,1
5840,76,991,1
5841,76,1000,1
5842,76,1001,1
5843,76,1002,1
5844,76,1003,1
5845,76,1021,1
5846,76,1022,1
5847,76,1024,1
5848,76,1026,1
5849,76,1029,1
5850,76,1033,1
5851,76,1034,1
5852,76,1035,1
5853,76,1051,1
5854,76,1052,1
5855,76,1054,1
5856,77,2,1
5857,77,4,1
5858,77,10,1
5859,77,11,1
5860,77,14,1
5861,77,22,1
5862,77,23,1
5863,77,24,1
5864,77,32,1
5865,77,33,1
5866,77,94,1
5867,77,173,1
5868,77,199,1
5869,77,234,1
5870,77,246,1
5871,77,256,1
5872,77,271,1
5873,77,297,1
5874,77,298,1
5875,77,308,1
5876,77,313,1
5877,77,314,1
5878,77,315,1
5879,77,321,1
5880,77,349,1
5881,77,368,1
5882,77,390,1
5883,77,391,1
5884,77,392,1
5885,77,393,1
5886,77,394,1
5887,77,473,1
5888,77,474,1
5889,77,541,1
5890,77,563,1
5891,77,706,1
5892,77,913,1
5893,77,983,1
5894,77,989,1
5895,77,991,1
5896,77,1030,1
5897,77,1031,1
5898,78,1022,1
5899,79,0,1
5900,79,1,1
5901,79,5,1
5902,79,6,1
5903,79,33,1
5904,79,90,1
5905,79,92,1
5906,79,93,1
5907,79,112,1
5908,79,172,1
5909,79,189,1
5910,79,191,1
5911,79,201,1
5912,79,206,1
5913,79,213,1
5914,79,217,1
5915,79,221,1
5916,79,227,1
5917,79,229,1
5918,79,231,1
5919,79,232,1
5920,79,233,1
5921,79,234,1
5922,79,238,1
5923,79,239,1
5924,79,240,1
5925,79,241,1
5926,79,246,1
5927,79,253,1
5928,79,256,1
5929,79,268,1
5930,79,273,1
5931,79,274,1
5932,79,275,1
5933,79,283,1
5934,79,291,1
5935,79,295,1
5936,79,296,1
5937,79,297,1
5938,79,304,1
5939,79,305,1
5940,79,313,1
5941,79,315,1
5942,79,322,1
5943,79,335,1
5944,79,336,1
5945,79,337,1
5946,79,344,1
5947,79,346,1
5948,79,347,1
5949,79,349,1
5950,79,368,1
5951,79,369,1
5952,79,370,1
5953,79,371,1
5954,79,376,1
5955,79,388,1
5956,79,460,1
5957,79,461,1
5958,79,466,1
5959,79,469,1
5960,79,472,1
5961,79,608,1
5962,79,624,1
5963,79,638,1
5964,79,848,1
5965,79,913,1
5966,79,919,1
5967,79,925,1
5968,79,953,1
5969,79,1022,1
5970,79,1030,1
5971,79,1034,1
5972,79,1051,1
5973,79,1054,1
5974,79,1055,1
5975,80,1,1
5976,80,12,1
5977,80,15,1
5978,80,34,1
5979,80,54,1
5980,80,94,1
5981,80,123,1
5982,80,126,1
5983,80,128,1
5984,80,173,1
5985,80,197,1
5986,80,198,1
5987,80,201,1
5988,80,206,1
5989,80,207,1
5990,80,217,1
5991,80,227,1
5992,80,229,1
5993,80,230,1
5994,80,231,1
5995,80,232,1
5996,80,234,1
5997,80,264,1
5998,80,278,1
5999,80,283,1
6000,80,301,1
6001,80,313,1
6002,80,315,1
6003,80,321,1
6004,80,333,1
6005,80,337,1
6006,80,339,1
6007,80,343,1
6008,80,346,1
6009,80,352,1
6010,80,357,1
6011,80,358,1
6012,80,368,1
6013,80,370,1
6014,80,371,1
6015,80,372,1
6016,80,387,1
6017,80,433,1
6018,80,436,1
6019,80,437,1
6020,80,447,1
6021,80,452,1
6022,80,463,1
6023,80,480,1
6024,80,512,1
6025,80,528,1
6026,80,541,1
6027,80,563,1
6028,80,566,1
6029,80,618,1
6030,80,700,1
6031,80,703,1
6032,80,709,1
6033,80,816,1
6034,80,859,1
6035,80,884,1
6036,80,902,1
6037,80,917,1
6038,80,941,1
6039,80,942,1
6040,80,1011,1
6041,80,1021,1
6042,80,1029,1
6043,80,1051,1
6044,81,0,1
6045,81,54,1
6046,81,196,1
6047,81,201,1
6048,81,206,1
6049,81,217,1
6050,81,229,1
6051,81,230,1
6052,81,244,1
6053,81,252,1
6054,81,268,1
6055,81,314,1
6056,81,315,1
6057,81,436,1
6058,81,1014,1
6059,82,2,1
6060,82,3,1
6061,82,4,1
6062,82,5,1
6063,82,6,1
6064,82,7,1
6065,82,8,1
6066,82,10,1
6067,82,11,1
6068,82,12,1
6069,82,13,1
6070,82,37,1
6071,82,47,1
6072,82,70,1
6073,82,71,1
6074,82,72,1
6075,82,73,1
6076,82,90,1
6077,82,92,1
6078,82,199,1
6079,82,201,1
6080,82,206,1
6081,82,227,1
6082,82,229,1
6083,82,232,1
6084,82,233,1
6085,82,234,1
6086,82,239,1
6087,82,240,1
6088,82,243,1
6089,82,244,1
6090,82,245,1
6091,82,273,1
6092,82,282,1
6093,82,308,1
6094,82,313,1
6095,82,315,1
6096,82,316,1
6097,82,333,1
6098,82,335,1
6099,82,336,1
6100,82,343,1
6101,82,369,1
6102,82,472,1
6103,82,530,1
6104,82,531,1
6105,82,570,1
6106,82,920,1
6107,82,925,1
6108,82,965,1
6109,82,990,1
6110,83,5,1
6111,83,12,1
6112,83,14,1
6113,83,19,1
6114,83,32,1
6115,83,33,1
6116,83,34,1
6117,83,36,1
6118,83,37,1
6119,83,47,1
6120,83,91,1
6121,83,94,1
6122,83,171,1
6123,83,173,1
6124,83,178,1
6125,83,179,1
6126,83,180,1
6127,83,181,1
6128,83,182,1
6129,83,183,1
6130,83,199,1
6131,83,200,1
6132,83,201,1
6133,83,206,1
6134,83,215,1
6135,83,217,1
6136,83,218,1
6137,83,227,1
6138,83,231,1
6139,83,234,1
6140,83,238,1
6141,83,253,1
6142,83,276,1
6143,83,281,1
6144,83,283,1
6145,83,291,1
6146,83,309,1
6147,83,310,1
6148,83,311,1
6149,83,312,1
6150,83,313,1
6151,83,315,1
6152,83,316,1
6153,83,327,1
6154,83,333,1
6155,83,337,1
6156,83,340,1
6157,83,343,1
6158,83,347,1
6159,83,348,1
6160,83,350,1
6161,83,352,1
6162,83,361,1
6163,83,368,1
6164,83,369,1
6165,83,370,1
6166,83,371,1
6167,83,387,1
6168,83,394,1
6169,83,433,1
6170,83,454,1
6171,83,472,1
6172,83,474,1
6173,83,529,1
6174,83,530,1
6175,83,568,1
6176,83,570,1
6177,83,643,1
6178,83,708,1
6179,83,709,1
6180,83,953,1
6181,83,1029,1
6182,83,1030,1
6183,83,1031,1
6184,83,1052,1
6185,83,1054,1
6186,84,2,1
6187,84,3,1
6188,84,4,1
6189,84,5,1
6190,84,6,1
6191,84,7,1
6192,84,8,1
6193,84,10,1
6194,84,11,1
6195,84,12,1
6196,84,13,1
6197,84,15,1
6198,84,17,1
6199,84,18,1
6200,84,36,1
6201,84,37,1
6202,84,47,1
6203,84,193,1
6204,84,194,1
6205,84,200,1
6206,84,201,1
6207,84,206,1
6208,84,215,1
6209,84,219,1
6210,84,220,1
6211,84,227,1
6212,84,234,1
6213,84,256,1
6214,84,257,1
6215,84,308,1
6216,84,313,1
6217,84,315,1
6218,84,321,1
6219,84,325,1
6220,84,328,1
6221,84,329,1
6222,84,337,1
6223,84,353,1
6224,84,354,1
6225,84,372,1
6226,84,387,1
6227,84,473,1
6228,84,474,1
6229,84,957,1
6230,84,1022,1
6231,84,1024,1
6232,84,1052,1
6233,85,0,1
6234,85,1,1
6235,85,2,1
6236,85,3,1
6237,85,4,1
6238,85,5,1
6239,85,6,1
6240,85,7,1
6241,85,8,1
6242,85,9,1
6243,85,10,1
6244,85,11,1
6245,85,12,1
6246,85,13,1
6247,85,14,1
6248,85,15,1
6249,85,16,1
6250,85,17,1
6251,85,18,1
6252,85,23,1
6253,85,24,1
6254,85,28,1
6255,85,32,1
6256,85,33,1
6257,85,34,1
6258,85,35,1
6259,85,36,1
6260,85,54,1
6261,85,55,1
6262,85,59,1
6263,85,70,1
6264,85,79,1
6265,85,90,1
6266,85,91,1
6267,85,92,1
6268,85,93,1
6269,85,94,1
6270,85,102,1
6271,85,104,1
6272,85,105,1
6273,85,110,1
6274,85,123,1
6275,85,124,1
6276,85,127,1
6277,85,139,1
6278,85,141,1
6279,85,155,1
6280,85,171,1
6281,85,173,1
6282,85,178,1
6283,85,182,1
6284,85,187,1
6285,85,188,1
6286,85,191,1
6287,85,192,1
6288,85,193,1
6289,85,194,1
6290,85,195,1
6291,85,196,1
6292,85,197,1
6293,85,198,1
6294,85,199,1
6295,85,200,1
6296,85,201,1
6297,85,206,1
6298,85,207,1
6299,85,208,1
6300,85,213,1
6301,85,215,1
6302,85,216,1
6303,85,217,1
6304,85,219,1
6305,85,221,1
6306,85,223,1
6307,85,224,1
6308,85,225,1
6309,85,227,1
6310,85,229,1
6311,85,230,1
6312,85,231,1
6313,85,232,1
6314,85,233,1
6315,85,234,1
6316,85,235,1
6317,85,239,1
6318,85,240,1
6319,85,241,1
6320,85,242,1
6321,85,244,1
6322,85,246,1
6323,85,250,1
6324,85,251,1
6325,85,252,1
6326,85,253,1
6327,85,256,1
6328,85,257,1
6329,85,258,1
6330,85,259,1
6331,85,264,1
6332,85,268,1
6333,85,270,1
6334,85,271,1
6335,85,272,1
6336,85,276,1
6337,85,277,1
6338,85,278,1
6339,85,281,1
6340,85,282,1
6341,85,289,1
6342,85,291,1
6343,85,292,1
6344,85,293,1
6345,85,294,1
6346,85,295,1
6347,85,296,1
6348,85,297,1
6349,85,298,1
6350,85,300,1
6351,85,301,1
6352,85,302,1
6353,85,303,1
6354,85,304,1
6355,85,305,1
6356,85,307,1
6357,85,308,1
6358,85,309,1
6359,85,310,1
6360,85,313,1
6361,85,314,1
6362,85,315,1
6363,85,316,1
6364,85,317,1
6365,85,321,1
6366,85,322,1
6367,85,323,1
6368,85,327,1
6369,85,328,1
6370,85,329,1
6371,85,330,1
6372,85,333,1
6373,85,335,1
6374,85,336,1
6375,85,337,1
6376,85,338,1
6377,85,343,1
6378,85,344,1
6379,85,346,1
6380,85,347,1
6381,85,348,1
6382,85,349,1
6383,85,350,1
6384,85,352,1
6385,85,355,1
6386,85,357,1
6387,85,358,1
6388,85,359,1
6389,85,361,1
6390,85,363,1
6391,85,366,1
6392,85,368,1
6393,85,369,1
6394,85,370,1
6395,85,371,1
6396,85,372,1
6397,85,373,1
6398,85,374,1
6399,85,378,1
6400,85,379,1
6401,85,380,1
6402,85,381,1
6403,85,382,1
6404,85,383,1
6405,85,384,1
6406,85,387,1
6407,85,388,1
6408,85,390,1
6409,85,391,1
6410,85,392,1
6411,85,393,1
6412,85,394,1
6413,85,411,1
6414,85,417,1
6415,85,419,1
6416,85,428,1
6417,85,432,1
6418,85,436,1
6419,85,447,1
6420,85,448,1
6421,85,452,1
6422,85,459,1
6423,85,460,1
6424,85,461,1
6425,85,467,1
6426,85,469,1
6427,85,472,1
6428,85,473,1
6429,85,474,1
6430,85,493,1
6431,85,496,1
6432,85,504,1
6433,85,513,1
6434,85,514,1
6435,85,515,1
6436,85,517,1
6437,85,518,1
6438,85,520,1
6439,85,522,1
6440,85,524,1
6441,85,530,1
6442,85,531,1
6443,85,538,1
6444,85,543,1
6445,85,544,1
6446,85,545,1
6447,85,546,1
6448,85,565,1
6449,85,568,1
6450,85,570,1
6451,85,571,1
6452,85,584,1
6453,85,613,1
6454,85,627,1
6455,85,628,1
6456,85,634,1
6457,85,638,1
6458,85,643,1
6459,85,645,1
6460,85,652,1
6461,85,673,1
6462,85,675,1
6463,85,691,1
6464,85,694,1
6465,85,699,1
6466,85,702,1
6467,85,703,1
6468,85,704,1
6469,85,706,1
6470,85,707,1
6471,85,708,1
6472,85,717,1
6473,85,720,1
6474,85,721,1
6475,85,724,1
6476,85,726,1
6477,85,731,1
6478,85,733,1
6479,85,748,1
6480,85,779,1
6481,85,780,1
6482,85,781,1
6483,85,783,1
6484,85,784,1
6485,85,785,1
6486,85,787,1
6487,85,789,1
6488,85,796,1
6489,85,797,1
6490,85,802,1
6491,85,805,1
6492,85,810,1
6493,85,811,1
6494,85,841,1
6495,85,876,1
6496,85,895,1
6497,85,908,1
6498,85,912,1
6499,85,917,1
6500,85,918,1
6501,85,923,1
6502,85,927,1
6503,85,944,1
6504,85,957,1
6505,85,958,1
6506,85,968,1
6507,85,981,1
6508,85,982,1
6509,85,983,1
6510,85,989,1
6511,85,990,1
6512,85,991,1
